"";"cod_Cajero";"Vecinos_Raw";"BBVA";"Bancolombia";"Davivienda";"ATH";"Caja_Social";"Citibank";"Colpatria";"Servibanca";"Itau";"Agrario";"Falabella";"Otros"
"975";1082;"Bancolombia Corresponsal Bancario|NA|Bancolombia Corresponsal Bancario";0;1;0;0;0;0;0;0;0;0;0;0
"976";1454;"Bancolombia Corresponsal Bancario|NA|Bancolombia Corresponsal Bancario";0;1;0;0;0;0;0;0;0;0;0;0
"977";513;"Cajero ATH Fundacion Cardio Infantil - Banco de Occidente|Bancolombia Corresponsal Bancario|Servibanca|Bancolombia Cajero Multifuncional";0;2;0;1;0;0;0;1;0;0;0;0
"978";1351;"Cajero Automático ATH|Bancolombia Corresponsal Bancario|Cajero ATH Buenos Aires - Banco AV Villas|Bancolombia Corresponsal Bancario";0;2;0;2;0;0;0;0;0;0;0;0
"979";1421;"Bancolombia Cajero|ATM Davivienda|Bancolombia Cajero";0;2;1;0;0;0;0;0;0;0;0;0
"980";717;"servibanca|Bancolombia Cajero|Banco Caja Social Cajero Automático|cajero banco de Bogota|Cajero Electrónico Banco Corpbanca Centro Comercial Oviedo|Cajero Automático Banco Caja Social|Bancolombia Cajero|Cajero Automático Red Aval|CAJERO AUTOMATICO BANCO DE BOGOTA|banco popular cajeros automáticos|Bancolombia Cajero|Cajero Electrónico Citibank Río Sur|Cajero ATH Oficina Poblado - Banco de Occidente|Cajero ATH - Banco de Bogotá|Cajero ATH Universidad Eafit I - Banco de Bogotá|Bancolombia Cajero|Bancolombia Cajero|Cajero ATH Supemercado Supermaz Apartado I - Banco de Bogotá";0;5;0;8;2;1;0;1;0;0;0;1
"981";1083;"ATM Servibanca|Bancolombia Cajero|Cajero Citibank|Cajero Automático Red Aval|Cajero Automático Servibanca Unilago|Bancolombia Cajero|Cajero ATH Oficina El Lago I - Banco de Bogotá|Bancolombia Cajero|Cajero AV Villas|Bancolombia Cajero|Cajero Colpatria|Cajero Davivienda|Cajero ATH Centro De Alta Tecnologia - Banco AV Villas|ATH ATM Office Lake II - Banco de Bogota|Cajero ATH Centro De Pagos Calle 73 I - Banco de Bogotá|Bancolombia cajero 1 Piso|Banco Popular ATM|Cajero Automatico Bancolombia Unilago";0;6;1;7;0;1;1;2;0;0;0;0
"982";557;"Bancolombia Cajero|Cajero Davivienda|ATH bank Cotradecun|Cajero ATH Galerias 1 - Banco AV Villas|Cajero ATH Oficina Campin I - Banco de Bogotá|Av Villas Galerías|Cajero Automático Servibanca|Bancolombia Cajero|Bancolombia Cajero Multifuncional|davivienda Cajero|Bancolombia ATM|cajero Av Villas ath|Cajero Ath Ac 53 Kr 24|Cajero Servibanca C.c Galerías|Banco Davivienda|Cajero ATH Tecnologico Galerias II - Banco Popular|Cajero Davivienda|servibanca|Banco De Bogota ATM";0;4;4;8;0;0;0;3;0;0;0;0
"983";229;"Bancolombia Cajero|Cajero ATH Banco Popular|Cajero ATH Almacentro Medellin I - Banco de Bogotá|Cajero ATH Oficina Centro Comercial San Diego Bloque Sur II - Banco de Bogotá|Cajero Colpatria Avenida El Poblado Cl34|Cajero ATH Almacentro - Banco Popular|Banco de Bogotá Cajero automático|Bancolombia Corresponsal Bancario|Cajero ATH Texaco San Diego (Guayaquil) - Banco Popular|cajero Banco Popular|cajero davivienda|CorpBanca Bank ATM|Bancolombia Cajero|Bancolombia Cajero Multifuncional|cajero automatico corpbanca|Cajero Automático Red Aval|Cajero Automático Red Aval|Cajero Automático Banco Caja Social|Cajero Automático Red Aval";0;4;1;10;1;0;1;0;0;0;0;2
"984";1089;"Bancolombia Cajero|Banco Caja Social|Cajero Davivienda|Bank of Bogota|Cajero ATH Papeles Nal - Banco AV Villas|COLPATRIA|Cajero ATH Calle 14 - Banco AV Villas|cajero banco popular|ATM ath|Cajero Davivienda Alcaldía Mayor|Cajero Banco De Bogotá|Cajero ATH Calle 14 - Banco Popular|Cajero Ath Kr 7 Cl 13|Bancolombia Cajero|Cajero Del Banco Davivienda|cajero banco popular|Cajero Automático Banco Popular";0;2;3;10;1;0;1;0;0;0;0;0
"985";514;"Cajero ATH Almacen Romi Cedritos I - Banco de Bogotá|Cajero Servibanca Surtifruver|Cajero Servibanca Kr7a|ATMs Banco de Bogota|Cajero automático de davivienda|Bancolombia Corresponsal Bancario|Cajero Servibanca Carulla Cedritos|Servibanca ATM|Cajero Automático Red Aval|Bancolombia Cajero|Cajero ATH Oficina Universidad Del Bosque - Banco de Bogotá|Cajero Servibanca Ak 7 Cl 140|Cajero Bancolombia Belmira|Davivienda|Cajero Banco Helm Clínica El Bosque|Cajero Automático Red Aval|Cajero ATH Carulla 140 - Banco AV Villas|Cajero Automático Red Aval|Cajero Automático Banco Caja Social";0;3;2;7;1;0;0;5;1;0;0;0
"986";786;"Bancolombia Cajero|cajero davivienda";0;1;1;0;0;0;0;0;0;0;0;0
"987";787;"Bancolombia Cajero|cajero davivienda";0;1;1;0;0;0;0;0;0;0;0;0
"988";800;"ATH ATM|Bancolombia Cajero|Cashier Colpatria Center|Banco Davivienda|Cajero ATH Oficina La Plata II - Banco de Bogotá|Cajero Servibanca Palmetto|Bancolombia Cajero|Cajero Servibanca Coom Farallones|Cajero Automático Banco Caja Social|Cajero Automático Red Aval|Cajero ATH Eds Terpel La Autopista - Banco Popular|Bancolombia Sucursal";0;3;1;4;1;0;1;2;0;0;0;0
"989";140;"Cajero ATH Palmira Parque Bolivar 3 - Banco AV Villas|Cajero Servibanca Palmira Centro|Bancolombia Corresponsal Bancario|Cajero ATH Oficina Palmira - Banco de Occidente|Cajero ATH Tecnologico Palmira II - Banco Popular|Bancolombia Cajero|Cajero Davivienda Palmira|Cajero Automático Banco Colpatria|Cajero Automático Banco Caja Social|Cajero Automático Banco AV Villas|Cajero Automático Red Aval|Bancolombia Corresponsal Bancario|Cajero Automático Banco de Bogota|Cajero Automático Banco de Bogota|Cajero Automático Banco Popular|BANCOLOMBIA PALMIRA|Banco Agrario de Colombia|COLPATRIA Scotiabank|Cajero Banco de Occidente Red Aval";0;4;1;9;1;0;2;1;0;1;0;0
"990";332;"Cajero ATH Palmira Parque Bolivar 3 - Banco AV Villas|Cajero Servibanca Palmira Centro|Bancolombia Corresponsal Bancario|Cajero ATH Oficina Palmira - Banco de Occidente|Cajero ATH Tecnologico Palmira II - Banco Popular|Bancolombia Cajero|Cajero Davivienda Palmira|Cajero Automático Banco Colpatria|Cajero Automático Banco Caja Social|Cajero Automático Banco AV Villas|Cajero Automático Red Aval|Bancolombia Corresponsal Bancario|Cajero Automático Banco de Bogota|Cajero Automático Banco de Bogota|Cajero Automático Banco Popular|BANCOLOMBIA PALMIRA|Banco Agrario de Colombia|COLPATRIA Scotiabank|Cajero Banco de Occidente Red Aval";0;4;1;9;1;0;2;1;0;1;0;0
"991";145;"Cajero ATH Palmira Parque Bolivar 3 - Banco AV Villas|Cajero Servibanca Palmira Centro|Bancolombia Corresponsal Bancario|Cajero ATH Oficina Palmira - Banco de Occidente|Cajero ATH Tecnologico Palmira II - Banco Popular|Bancolombia Cajero|Cajero Davivienda Palmira|Cajero Automático Banco Colpatria|Cajero Automático Banco Caja Social|Cajero Automático Banco AV Villas|Cajero Automático Red Aval|Bancolombia Corresponsal Bancario|Cajero Automático Banco de Bogota|Cajero Automático Banco de Bogota|Cajero Automático Banco Popular|BANCOLOMBIA PALMIRA|Banco Agrario de Colombia|COLPATRIA Scotiabank|Cajero Banco de Occidente Red Aval";0;4;1;9;1;0;2;1;0;1;0;0
"992";220;"Cajero Banco popular|Banco AV Villas|Cajero ATH Oficina Terminal De Transportes De Bogota I - Banco de Bogotá|Bancolombia Cajero|Cajero Automático Banco Caja Social|Cajero Bancolombia|Cajero Automático Red Aval";0;2;0;4;1;0;0;0;0;0;0;0
"993";421;"Cajero Banco popular|Banco AV Villas|Cajero ATH Oficina Terminal De Transportes De Bogota I - Banco de Bogotá|Bancolombia Cajero|Cajero Automático Banco Caja Social|Cajero Bancolombia|Cajero Automático Red Aval";0;2;0;4;1;0;0;0;0;0;0;0
"994";606;"Bancolombia Cajero|Davivienda Pamplona.|Cajero Bancolombia|Bancolombia Corresponsal Bancario|Cajero ATH Pamplona I - Banco Popular|Cajero Bancolombia 3|Cajero Automático Banco de Bogota|Bancolombia Corresponsal Bancario|Cajero Automático Banco Popular|Banco Popular|Banco Agrario|Banco Popular|Servibanca|Bancolombia Sucursal|Bancamía Pamplona|EFECTY BANSERVICIOS PAMPLONA|Coompecens Pamplona";0;6;1;5;0;0;0;2;0;1;0;2
"995";607;"Bancolombia Cajero|Davivienda Pamplona.|Cajero Bancolombia|Cajero ATH Pamplona I - Banco Popular|Cajero Bancolombia 3|Cajero Automático Banco de Bogota|Bancolombia Corresponsal Bancario|Bancolombia Corresponsal Bancario|Banco Popular|Cajero Automático Banco Popular|Banco Agrario|Banco Popular|Servibanca|Bancamía Pamplona|Bancolombia Sucursal|Coompecens Pamplona|Financiera Comultrasan";0;6;1;5;0;0;0;1;0;1;0;3
"996";605;"Bancolombia Cajero|Davivienda Pamplona.|Cajero Bancolombia|Cajero ATH Pamplona I - Banco Popular|Cajero Bancolombia 3|Cajero Automático Banco de Bogota|Bancolombia Corresponsal Bancario|Bancolombia Corresponsal Bancario|Banco Popular|Cajero Automático Banco Popular|Banco Agrario|Banco Popular|Servibanca|Bancamía Pamplona|Bancolombia Sucursal|Coompecens Pamplona|Financiera Comultrasan";0;6;1;5;0;0;0;1;0;1;0;3
"997";505;"Servibanca ATM|NA|Servibanca ATM";0;0;0;0;0;0;0;1;0;0;0;0
"998";1177;"Bancolombia Cajero|Cajero ATH Oficina Alhambra I - Banco de Bogotá|Cajero ATH Hall Banca Electronica Bosch I - Banco de Bogotá|Cajero ATH Oficina Autopista 108 - Banco de Occidente|Cajero Automático Red Aval|Cajero Servibanca Cl 114a|Bancolombia Cajero|Cajero Automático Red Aval|Cajero Automático Banco Colpatria|Cajero Automático Banco Caja Social";0;2;0;5;1;0;1;1;0;0;0;0
"999";778;"Cajero ATH Oficina Centro Comercial Mall Plaza I - Banco de Bogotá|Cajeros Ath|ATM Davivienda|Bancolombia Cajero|ATM Servibanca|Banco Popular ATM|Cajeros Colpatria|Cajero ATH Tecnologico Cartagena II - Banco Popular|Davivienda|Cajero Banco de Occidente Plaza Del Ecuador|Cajero ATH Tecnologico Cartagena I - Banco Popular|Cajeros Automaticos|CAJEROS ELECTRONICOS CITY BACK|Bancolombia Cajero Multifuncional|Davivienda ATM|Cajero Banco Caja Social|CAJERO DAVIVIENDA";0;2;4;6;1;1;1;1;0;0;0;1
"1000";779;"Cajero ATH Oficina Centro Comercial Mall Plaza I - Banco de Bogotá|Cajeros Ath|ATM Davivienda|Bancolombia Cajero|ATM Servibanca|Banco Popular ATM|Cajeros Colpatria|Cajero ATH Tecnologico Cartagena II - Banco Popular|Davivienda|Cajero Banco de Occidente Plaza Del Ecuador|Cajero ATH Tecnologico Cartagena I - Banco Popular|Cajeros Automaticos|CAJEROS ELECTRONICOS CITY BACK|Bancolombia Cajero Multifuncional|Davivienda ATM|Cajero Banco Caja Social|CAJERO DAVIVIENDA";0;2;4;6;1;1;1;1;0;0;0;1
"1001";546;"Cajero Davivienda Bavaria|ATH ATMs|Cajero ATH Oci San Martin - Banco AV Villas|Bancolombia Cajero|Cajero Banco Caja Social Bcsc Principal|Davivienda Cci|Cajero Automatico Banco Corpbanca Bogota|Cajero ATH Porvenir - Banco AV Villas|Cajero ATH San Martin (San Diego) - Banco Popular|Cajero Ath Torre Davivienda|Cajero ATH Caja Retiro Fuerzas Militares (San Diego) - Banco Popular|Cajero ATH Oficina Central San Martin I - Banco de Bogotá|Bancolombia Cajero|Cajero Automático Serviban|Cajero Automático Red Aval|Cajero ATH Tecnologico San Martin II - Banco Popular|ATH ATM Ingetec I - Banco de Bogota|Cajero Automático Red Aval";0;2;2;12;1;0;0;1;0;0;0;0
"1002";1296;"Cajero ATH Barrio Colombia Barrancabermeja I - Banco de Bogotá|Cajero ATM Parque A La VIda I (B/Bermeja) - Banco Popular|Cajero ATH Exito Barrancabermeja II - Banco de Bogotá|Cajero Automático Banco de Bogota|Bancolombia Corresponsal Bancario|Cajero Automático Banco de Bogota";0;1;0;5;0;0;0;0;0;0;0;0
"1003";1575;"Bancolombia Cajero|Cajero Automático Banco Popular|Bancolombia Cajero|Cajero Davivienda Cable Plaza|Itaú|Bancolombia Cajero|Cajero Automático Banco de Bogota|Cajero Automático Red Aval|Cajero ATH|Colpatria MANIZALES CABLE PLAZA|Cajero Automático Banco Popular|Cajero Banco de Occidente Red Aval|Cajero ATH - Banco de Bogotá Sancancio Palermo|Cajero Automático Banco Colpatria|Cajero Automático Banco AV Villas|Davivienda|BANCOLOMBIA EL CABLE|Bancolombia Cajero|Cajero Automático Banco Caja Social";0;5;2;8;1;0;2;0;1;0;0;0
"1004";685;"Cajero ATH San Miguel Metroparking (Av 5) - Banco Popular|Cajero Servibanca|Cajero Colpatria|ATM ATH|Bancolombia Cajero|Cajero ATH Oficina Parque Murillo Toro I - Banco de Bogotá|Bancolombia Corresponsal Bancario|Banco Popular ATH Cajeros Automàticos|Banco AV Villas Cajero ATH|Bancolombia Cajero Multifuncional|Banco Occidente|Cajero Automático Banco Colpatria|Banco Popular - ATH - Alcaldía de Ibagué|Cajero Automático Banco Caja Social|Cajero Automático Banco Caja Social|Cajero Automático Banco AV Villas|Cajero Automático Banco de Bogota|Cajero Automático Banco de Bogota";0;3;0;10;2;0;2;1;0;0;0;0
"1005";686;"Cajero ATH San Miguel Metroparking (Av 5) - Banco Popular|Cajero Servibanca|Cajero Colpatria|ATM ATH|Bancolombia Cajero|Cajero ATH Oficina Parque Murillo Toro I - Banco de Bogotá|Bancolombia Corresponsal Bancario|Banco Popular ATH Cajeros Automàticos|Banco AV Villas Cajero ATH|Bancolombia Cajero Multifuncional|Banco Occidente|Cajero Automático Banco Colpatria|Banco Popular - ATH - Alcaldía de Ibagué|Cajero Automático Banco Caja Social|Cajero Automático Banco Caja Social|Cajero Automático Banco AV Villas|Cajero Automático Banco de Bogota|Cajero Automático Banco de Bogota";0;3;0;10;2;0;2;1;0;0;0;0
"1006";687;"Cajero ATH San Miguel Metroparking (Av 5) - Banco Popular|Cajero Servibanca|Cajero Colpatria|ATM ATH|Bancolombia Cajero|Cajero ATH Oficina Parque Murillo Toro I - Banco de Bogotá|Bancolombia Corresponsal Bancario|Banco Popular ATH Cajeros Automàticos|Banco AV Villas Cajero ATH|Bancolombia Cajero Multifuncional|Banco Occidente|Cajero Automático Banco Colpatria|Banco Popular - ATH - Alcaldía de Ibagué|Cajero Automático Banco Caja Social|Cajero Automático Banco Caja Social|Cajero Automático Banco AV Villas|Cajero Automático Banco de Bogota|Cajero Automático Banco de Bogota";0;3;0;10;2;0;2;1;0;0;0;0
"1007";67;"Bancolombia Cajero|Cajero ATH Indoamericana - Banco Popular|Cajero ATH - Banco Popular|cajero automatico bancolombia|Cajero automático Banco Caja Social|DAVIVIENDA cajero|Cajero ATH Teusaquillo I - Banco Popular|Cajero ATH Plaza 39 (Teusaquillo) - Banco Popular|Cajero Davivienda Plaza 39|Cajero Automático Davivienda|Cajero Servibanca Oxxo|Bancolombia Cajero|ATH|ATM Servibanca|Cajero Automático Red Aval|Bancolombia";0;4;3;6;1;0;0;2;0;0;0;0
"1008";432;"Bancolombia Cajero Multifuncional|CorpBanca Bank ATM|Banco Popular|Bancolombia Cajero|Cajero ATH Gobernacion De Nariño I - Banco de Bogotá|Cajero ATH Oficina Pasto II - Banco de Bogotá|Cajero ATH Tecnologico Pasto I - Banco Popular|Bancolombia Cajero Multifuncional|Cajero Automático Banco Colpatria|Cajero Automático Banco Caja Social|Cajero Automático Banco AV Villas|Cajero Automático Banco de Bogota|Servibanca|Cajero Automático Red Aval|Servibanca ath|Cajero ATH - Banco de Occidente|Bancolombia Cajero";0;4;0;9;1;0;1;1;0;0;0;1
"1009";450;"Bancolombia Cajero Multifuncional|CorpBanca Bank ATM|Banco Popular|Bancolombia Cajero|Cajero ATH Gobernacion De Nariño I - Banco de Bogotá|Cajero ATH Oficina Pasto II - Banco de Bogotá|Cajero ATH Tecnologico Pasto I - Banco Popular|Bancolombia Cajero Multifuncional|Cajero Automático Banco Colpatria|Cajero Automático Banco Caja Social|Cajero Automático Banco AV Villas|Cajero Automático Banco de Bogota|Servibanca|Cajero Automático Red Aval|Servibanca ath|Cajero ATH - Banco de Occidente|Bancolombia Cajero";0;4;0;9;1;0;1;1;0;0;0;1
"1010";1128;"ATH Cajeros Automáticos|Servibanca|ATM Citibank Centro Comercial Cañaveral|Cajero ATH Centro Comercial La Florida - Banco AV Villas|Cajero ATH Floridablanca Centro - Banco Popular|Davivienda Canaveral Bucaramanga.|Banco De Bogotá|Banco De Bogota ATMs|Bancolombia Corresponsal Bancario|Athena Bitcoin ATM|Cajero ATH Cooperativa Riachon Anori I - Banco de Bogotá|ATM Citibank Metro Floridablanca|Bancolombia Cajero|Cajero Automático Banco Colpatria|Cajero Falabella|Cajero Automático Banco AV Villas|Cajero Davivienda|Cajero Automático Red Aval|Cajero Automático Red Aval";0;2;2;10;0;2;1;1;0;0;1;0
"1011";622;"Colpatria|Cajero automático servibanca|ATH ATMs|Davivienda Cajeros|Bancolombia Cajero|Cajero Servibanca|Cajeros Banco Agrario De Colombia|Cajero Automático Citibank|Cajero ATH Tecnologico Bucaramanga I - Banco Popular|Servibanca Finamérica|Bancolombia Corresponsal Bancario|ATH ATM Office Las Palmas - Banco de Occidente|Cajero ATH Oficina Bucaramanga II - Banco de Bogotá|Cajero ATH Oficina Bucaramanga III - Banco de Bogotá|Cajero ATH Principal Bucaramanga - Banco AV Villas|Cajero Automatico Banco Corpbanca";0;2;1;6;0;1;1;3;0;1;0;1
"1012";623;"Colpatria|Cajero automático servibanca|ATH ATMs|Davivienda Cajeros|Bancolombia Cajero|Cajero Servibanca|Cajeros Banco Agrario De Colombia|Cajero Automático Citibank|Cajero ATH Tecnologico Bucaramanga I - Banco Popular|Servibanca Finamérica|Bancolombia Corresponsal Bancario|ATH ATM Office Las Palmas - Banco de Occidente|Cajero ATH Oficina Bucaramanga II - Banco de Bogotá|Cajero ATH Oficina Bucaramanga III - Banco de Bogotá|Cajero ATH Principal Bucaramanga - Banco AV Villas|Cajero Automatico Banco Corpbanca";0;2;1;6;0;1;1;3;0;1;0;1
"1013";956;"Bancolombia Cajero|Banco Caja Social|Cajero Davivienda|Bank of Bogota|Cajero ATH Papeles Nal - Banco AV Villas|COLPATRIA|Bancolombia Cajero|Cajero ATH Calle 14 - Banco AV Villas|cajero banco popular|ATM ath|Bancolombia Cajero|Cajero ATH Tecnologico Bogota I - Banco Popular|Cajero ATH Central De SerVIcio Cra Octava - Banco Popular|Cajero Davivienda Alcaldía Mayor|Cajero Banco De Bogotá|Cajero ATH Calle 14 - Banco Popular|Cajero Ath Kr 7 Cl 13";0;3;2;10;1;0;1;0;0;0;0;0
"1014";146;"Banco Popular ATM|Bancolombia Cajero|Cajero ATH Exito Bucaramanga Centro I - Banco de Bogotá|Cajero ATH Oficina Universidad Autonoma Bucaramanga I - Banco de Bogotá|Cajero ATH Copy Oriente (Bucaramanga) - Banco Popular|Bancolombia Cajero Multifuncional|Bancolombia Corresponsal Bancario|Cajero Davivienda|Cajero Automático Banco AV Villas|Cajero Automático Red Aval|Cajero Automático Red Aval|Cash Av Villas ATH|Bancolombia Cajero|Servibanca(Atm)|Banco Caja Social|Cajero Davivienda|Colpatria";0;4;2;8;1;0;1;1;0;0;0;0
"1015";752;"Cajero servibanca|Bancolombia Cajero|Cajero ATH|People's Bank ATM|Bancolombia Cajero|Cajero Davivienda|Cajero ATH Principal Barranquilla 1 - Banco AV Villas|Cajero Banco de Bogota|Cajero ATH Olimpica Calle 68 - Banco de Occidente|Cajero ATH Centro Cial Florida (Barranquilla) - Banco Popular|Cajero ATH Policia Barranquilla (Barranquilla) - Banco Popular|Cajero Banco de Bogota|Bancolombia Cajero Multifuncional|Bancolombia Corresponsal Bancario|Cajero Automático Banco Caja Social|Cajero Automático Banco AV Villas|Cajero ATH Tecnologico Barranquilla IV- Banco Popular|Cajero Automático Red Aval|Cajero Automático Red Aval";0;4;1;11;1;0;0;1;0;0;0;1
"1016";177;"Cajero servibanca|Bancolombia Cajero|Cajero ATH|People's Bank ATM|Bancolombia Cajero|Cajero Davivienda|Cajero ATH Principal Barranquilla 1 - Banco AV Villas|Cajero Banco de Bogota|Cajero ATH Olimpica Calle 68 - Banco de Occidente|Cajero ATH Centro Cial Florida (Barranquilla) - Banco Popular|Cajero ATH Policia Barranquilla (Barranquilla) - Banco Popular|Cajero Banco de Bogota|Bancolombia Cajero Multifuncional|Bancolombia Corresponsal Bancario|Cajero Automático Banco Caja Social|Cajero Automático Banco AV Villas|Cajero ATH Tecnologico Barranquilla IV- Banco Popular|Cajero Automático Red Aval|Cajero Automático Red Aval";0;4;1;11;1;0;0;1;0;0;0;1
"1017";330;"Cajero servibanca|Bancolombia Cajero|Cajero ATH|People's Bank ATM|Bancolombia Cajero|Cajero Davivienda|Cajero ATH Principal Barranquilla 1 - Banco AV Villas|Cajero Banco de Bogota|Cajero ATH Olimpica Calle 68 - Banco de Occidente|Cajero ATH Centro Cial Florida (Barranquilla) - Banco Popular|Cajero ATH Policia Barranquilla (Barranquilla) - Banco Popular|Cajero Banco de Bogota|Bancolombia Cajero Multifuncional|Bancolombia Corresponsal Bancario|Cajero Automático Banco Caja Social|Cajero Automático Banco AV Villas|Cajero ATH Tecnologico Barranquilla IV- Banco Popular|Cajero Automático Red Aval|Cajero Automático Red Aval";0;4;1;11;1;0;0;1;0;0;0;1
"1018";863;"ATM Servibanca|Caja Colpatria Y Banco|Bancolombia Cajero|Bancolombia Cajero Multifuncional|Cajero Automático AV Villas|Cajero ATH Call Center - Banco AV Villas|Cajero ATH Multicentro La Plazuela I (Mamonal) - Banco Popular|Cajero ATH Olimpica Avenida Crisanto Luque - Banco AV Villas|Cajero Automático Banco Corpbanca|Banco de Occidente C.C. La Castellana|Cajero Automático Banco AV Villas|Cajero Automático Red Aval|Bancolombia Cajero|Cajero Servibanca El Amparo|Banco Colpatria CARTAGENA PEDRO HEREDIA ÉXITO|Bancolombia Sucursal";0;4;0;7;1;0;1;2;0;0;0;1
"1019";243;"Bancolombia Cajero|Cajero ATH Olimpica Bocagrande Cartagena I - Banco de Bogotá|Bancolombia Corresponsal Bancario|Bancolombia Cajero|Cajero Automático Banco Caja Social|Cajero Automático Banco AV Villas|Cajero Automático Banco de Bogota|Cajero Automático Red Aval";0;3;0;4;1;0;0;0;0;0;0;0
"1020";808;"Bancolombia Cajero|Cajero Servibanca|Cajero Davivienda|Banco Popular Paso Ancho|Bancolombia Cajero|Cajero ATH Oficina Pasoancho II - Banco de Bogotá|CAJERO BANCO AV VILLAS|Citibank Online|Cajero Automático Red Aval|Cajero BANCO CAJA SOCIAL|Bancolombia Cajero|Cajero ATH Superoutlet La 80 (Unicentro Cali) - Banco Popular|Bancolombia Cajero|Cajero ATH San Andresito Del Sur (3A Brigada) - Banco Popular|Cajero Automático Banco Caja Social|Cajero Automático Red Aval|Davivienda La 14 Paso Ancho";0;4;2;7;2;1;0;1;0;0;0;0
"1021";111;"Servibanca|Banco Popular|Cajero ATH - Banco de Occidente|Cajero ATH Gobernacion De Nariño I - Banco de Bogotá|Cajero Automático Banco Colpatria|Bancolombia Corresponsal Bancario|Cajero Automático Red Aval|Cajero Automático Banco de Bogota|Bancolombia Cajero Multifuncional|CorpBanca Bank ATM|Cajero ATH San Andresito Pasto (Unicentro Pasto) - Banco Popular|Cajero Automático Banco Popular|Bancolombia Cajero|Cajero ATH Oficina Pasto I - Banco de Bogotá|Cajero ATH Centro De Pago Pasto - Banco AV Villas|Cajero ATH Oficina Cpr Pasto - Banco de Occidente|Bancolombia Corresponsal Bancario|Cajero Automático Banco AV Villas";0;4;0;11;0;0;1;1;0;0;0;1
"1022";286;"Servibanca|Banco Popular|Cajero ATH - Banco de Occidente|Cajero ATH Gobernacion De Nariño I - Banco de Bogotá|Cajero Automático Banco Colpatria|Bancolombia Corresponsal Bancario|Cajero Automático Red Aval|Cajero Automático Banco de Bogota|Bancolombia Cajero Multifuncional|CorpBanca Bank ATM|Cajero ATH San Andresito Pasto (Unicentro Pasto) - Banco Popular|Cajero Automático Banco Popular|Bancolombia Cajero|Cajero ATH Oficina Pasto I - Banco de Bogotá|Cajero ATH Centro De Pago Pasto - Banco AV Villas|Cajero ATH Oficina Cpr Pasto - Banco de Occidente|Bancolombia Corresponsal Bancario|Cajero Automático Banco AV Villas";0;4;0;11;0;0;1;1;0;0;0;1
"1023";563;"0";0;0;0;0;0;0;0;0;0;0;0;0
"1024";239;"Bancolombia Cajero|Banco Agrario|Banco Mundo Mujer|DISTRACOM LA PAZ|EFECTY PAZ DE ARIPORO PARQUE|Koaj basic";0;1;0;0;0;0;0;0;0;1;0;4
"1025";920;"Bancolombia Cajero|Banco Agrario|Banco Mundo Mujer|DISTRACOM LA PAZ|EFECTY PAZ DE ARIPORO PARQUE|Koaj basic";0;1;0;0;0;0;0;0;0;1;0;4
"1026";245;"ATM Servibanca|Bancolombia Cajero|Cajero Banco Caja Social Bcsc Av Pepe Sierra|Cajero Automatico Banco Bogota|Bancolombia Cajero|Cajero Servibanca Cl122|Banco Popular|Itaú|Bancolombia Corresponsal Bancario|Cajero Automático Red Aval|Cajero ATH Oficina Premium Avenida 19 Con 114 I - Banco de Bogotá|Cajero Citibank Santa Bárbara|Bancolombia Pepe Sierra|Cajero Automático Red Aval|Cajero Automático Red Aval";0;4;0;6;1;1;0;2;1;0;0;0
"1027";727;"Bancolombia Cajero|Bancolombia Cajero|Cajero ATH Tecnologico Pereira II - Banco Popular|Cajero ATH Plaza Bolívar - Banco AV Villas|Cajero Davivienda Principal Pereira|Cajero ATH Centro De Pagos Parque Bolivar I - Banco de Bogotá|Cajero ATH Oficina Pereira I - Banco de Bogotá|Cajero ATH Alcides Arevalo - Banco AV Villas|Cajero ATH Bolivar Plaza I - Banco de Bogotá|Cajero Av Villas San Centro Comercial Alcises Arevalo|Cajero ATH - Banco de Occidente|Bancolombia Corresponsal Bancario|Cajero Automatico Banco Corpbanca|Cajero Colpatria Carrera Séptima|Bancolombia Cajero Multifuncional|Cajero Automático Banco Colpatria";0;4;1;8;0;0;2;0;0;0;0;1
"1028";728;"Bancolombia Cajero|Bancolombia Cajero|Cajero ATH Tecnologico Pereira II - Banco Popular|Cajero ATH Plaza Bolívar - Banco AV Villas|Cajero Davivienda Principal Pereira|Cajero ATH Centro De Pagos Parque Bolivar I - Banco de Bogotá|Cajero ATH Oficina Pereira I - Banco de Bogotá|Cajero ATH Alcides Arevalo - Banco AV Villas|Cajero ATH Bolivar Plaza I - Banco de Bogotá|Cajero Av Villas San Centro Comercial Alcises Arevalo|Cajero ATH - Banco de Occidente|Bancolombia Corresponsal Bancario|Cajero Automatico Banco Corpbanca|Cajero Colpatria Carrera Séptima|Bancolombia Cajero Multifuncional|Cajero Automático Banco Colpatria";0;4;1;8;0;0;2;0;0;0;0;1
